Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Es_SKU_Fantasma,Posible_Devolucion,Outlier_Entrega,Ciudad_Valida,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Bodega_Externa,Stock_Imputado,Outlier_Costo,Dias_Desde_Revision,Rating_Producto,Rating_Logistica,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Comentario_Texto,Feedback_Count,Tiene_Feedback,Ingreso_Transaccion,Margen_Unitario,Margen_Pct,Margen_Total_Transaccion,Brecha_Entrega,Ingreso_En_Riesgo
TRX-18474,PROD-2965,2025-03-28,4,114.34,54.44,18,En Camino,Sin Ciudad (Venta Web),Online,False,False,False,False,Laptops,394.0,1125.44,274.0,10.0,BOD-EXT-99,2025-05-08,True,False,False,443.0,3.3333333333333335,2.3333333333333335,68.06666666666666,True,No,Precio justo,3,True,457.36,-1011.1,-8.842924610809865,-4044.4,8.0,0.0
TRX-18475,PROD-3740,2025-05-15,10,1918.42,81.42,4,Sin Información,Cali,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,5.0,1.0,-47.3,True,No,Lento,1,True,19184.2,,,,,19184.2
TRX-18476,PROD-2248,2024-11-30,11,344.47,52.37,26,Devuelto,Bogotá,Online,False,False,False,True,Tablets,1886.0,695.04,289.0,5.0,ZONA_FRANCA,2024-08-08,True,False,False,716.0,,,,False,,,0,False,3789.17,-350.56999999999994,-1.0177083635730249,-3856.2699999999995,21.0,0.0
TRX-18477,PROD-1662,2025-12-13,14,1340.16,33.31,25,Entregado,Bogotá,App,False,False,False,True,Monitores,398.0,854.3,233.0,0.0,Sur,2025-01-18,False,False,False,553.0,,,,False,,,0,False,18762.24,485.8600000000001,0.3625388013371538,6802.040000000002,25.0,0.0
TRX-18478,PROD-3880,2024-12-29,5,1826.65,88.98,10,Devuelto,Cali,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,9133.25,,,,,9133.25
TRX-18479,PROD-2881,2024-09-30,6,1398.58,10.23,24,Perdido,Medellín,App,False,False,False,True,Tablets,1038.0,1060.2,269.0,27.5,Sur,2025-03-04,False,False,False,508.0,,,,False,,,0,False,8391.48,338.3799999999999,0.24194540176464693,2030.2799999999993,-3.5,0.0
TRX-18480,PROD-3336,2025-12-28,6,443.92,80.72,27,En Camino,Barranquilla,Online,False,False,False,True,Smartphones,1892.0,1287.26,209.0,5.0,ZONA_FRANCA,2025-05-30,True,False,False,421.0,,,,False,,,0,False,2663.52,-843.3399999999999,-1.899756712921247,-5060.039999999999,22.0,0.0
TRX-18481,PROD-3390,2026-01-23,9,638.43,79.52,26,Perdido,Bogotá,Online,False,False,False,True,Tablets,1020.0,100.98,231.0,3.0,Sur,2024-04-23,False,True,False,823.0,4.0,4.5,36.900000000000006,True,Tal vez,Excelente,2,True,5745.87,537.4499999999999,0.8418307410366054,4837.049999999999,23.0,0.0
TRX-18482,PROD-1099,2025-07-30,4,70.11,29.09,11,Sin Información,Cali,WhatsApp,False,False,False,True,Monitores,394.0,1211.42,178.0,27.5,Sur,2025-07-18,False,False,False,372.0,4.0,4.0,42.1,False,Sin Respuesta,Sin comentario,1,True,280.44,-1141.3100000000002,-16.27884752531736,-4565.240000000001,-16.5,0.0
TRX-18483,PROD-2863,2025-02-03,13,1229.39,23.84,18,Sin Información,Bogotá,App,False,False,False,True,Laptops,618.0,423.34,270.0,5.0,Occidente,2024-03-25,False,False,False,852.0,,,,False,,,0,False,15982.070000000002,806.0500000000002,0.6556503631882479,10478.650000000001,13.0,0.0
TRX-18484,PROD-2899,2025-10-12,14,1229.86,52.36,1,Retrasado,Medellín,Físico,False,False,False,True,Tablets,1870.0,716.05,132.0,5.0,Norte,2024-03-18,False,False,False,859.0,3.0,5.0,-31.1,True,Sin Respuesta,Dañado,1,True,17218.039999999997,513.81,0.41777925942790234,7193.339999999999,-4.0,0.0
TRX-18485,PROD-1567,2024-11-17,5,1453.75,88.1,4,Devuelto,Bogotá,App,False,False,False,True,Sin Categoría,981.0,541.99,292.0,10.0,Occidente,2025-12-08,False,False,False,229.0,,,,False,,,0,False,7268.75,911.76,0.6271779879621668,4558.8,-6.0,0.0
TRX-18486,PROD-3880,2026-01-16,6,31.88,58.09,5,Perdido,Cali,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,5.0,5.0,61.8,True,Sin Respuesta,Precio justo,1,True,191.28,,,,,191.28
TRX-18487,PROD-2660,2025-09-17,4,1637.5,9.37,2,Retrasado,Bogotá,WhatsApp,False,False,False,True,Smartphones,1863.0,829.43,286.0,3.0,BOD-EXT-99,2025-06-04,True,False,False,416.0,5.0,5.0,-39.8,False,No,No volvería,1,True,6550.0,808.07,0.49347786259541987,3232.28,-1.0,0.0
TRX-18488,PROD-1757,2025-12-25,6,1480.03,89.63,28,En Camino,Medellín,WhatsApp,False,False,False,True,Smartphones,496.0,375.75,228.0,3.0,Occidente,2025-07-29,False,False,False,361.0,,,,False,,,0,False,8880.18,1104.28,0.7461200110808565,6625.68,25.0,0.0
TRX-18489,PROD-2517,2025-01-14,2,290.36,38.16,26,Sin Información,Medellín,WhatsApp,False,False,False,True,Smartphones,1655.0,982.03,194.0,27.5,BOD-EXT-99,2025-01-12,True,False,False,559.0,,,,False,,,0,False,580.72,-691.67,-2.3821118611378975,-1383.34,-1.5,0.0
TRX-18490,PROD-3567,2024-12-19,12,701.78,37.5,22,Perdido,Medellín,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,8421.36,,,,,8421.36
TRX-18491,PROD-2901,2025-02-07,13,1280.66,66.11,24,Devuelto,Bucaramanga,App,False,False,False,True,Monitores,567.0,669.0,110.0,5.0,Sur,2024-03-18,False,False,False,859.0,3.0,5.0,95.4,False,Sin Respuesta,Sin comentario,1,True,16648.58,611.6600000000001,0.4776131057423516,7951.580000000001,19.0,0.0
TRX-18492,PROD-3883,2025-01-08,7,996.64,67.82,12,Perdido,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,6976.48,,,,,6976.48
TRX-18493,PROD-3594,2026-02-04,3,239.04,38.57,11,En Camino,Medellín,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,717.12,,,,,717.12
TRX-18494,PROD-1005,2024-10-15,14,183.82,18.61,28,Retrasado,Bucaramanga,Online,False,False,False,True,Sin Categoría,470.0,1248.94,126.0,10.0,ZONA_FRANCA,2025-02-24,True,False,False,516.0,,,,False,,,0,False,2573.48,-1065.1200000000001,-5.794364051789795,-14911.680000000002,18.0,0.0
TRX-18495,PROD-3569,2025-02-13,10,1565.1,57.47,21,Perdido,Sin Ciudad (Venta Web),Físico,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,1.5,-11.75,False,No,Excelente; Lento,2,True,15651.0,,,,,15651.0
TRX-18496,PROD-1289,2025-09-14,4,320.37,52.36,16,Perdido,Barranquilla,WhatsApp,False,False,False,True,Sin Categoría,738.0,443.66,153.0,27.5,Norte,2024-04-24,False,False,False,822.0,,,,False,,,0,False,1281.48,-123.29000000000002,-0.3848362830477261,-493.1600000000001,-11.5,0.0
TRX-18497,PROD-2576,2025-02-13,9,352.46,64.39,4,Sin Información,Bogotá,App,False,False,False,True,Smartphones,1896.0,1248.37,143.0,10.0,Norte,2024-09-28,False,False,False,665.0,2.5,3.0,27.599999999999998,False,Sí,Excelente,2,True,3172.14,-895.9099999999999,-2.541877092436021,-8063.189999999999,-6.0,0.0
TRX-18498,PROD-3829,2024-11-17,12,1663.54,86.72,7,Entregado,Barranquilla,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,19962.48,,,,,19962.48
TRX-18499,PROD-2363,2025-01-08,13,1228.16,51.02,29,Retrasado,Cali,App,False,False,False,True,Laptops,1964.0,534.94,188.0,10.0,BOD-EXT-99,2024-07-03,True,False,False,752.0,,,,False,,,0,False,15966.080000000002,693.22,0.5644378582595101,9011.86,19.0,0.0
TRX-18500,PROD-3174,2025-09-08,-5,1213.38,66.34,21,Sin Información,Sin Ciudad (Venta Web),WhatsApp,False,True,False,False,Laptops,924.0,900.57,185.0,10.0,BOD-EXT-99,2024-06-04,True,False,False,781.0,3.0,2.0,50.2,True,Tal vez,Sin comentario,1,True,-6066.900000000001,312.81000000000006,0.25780052415566435,-1564.0500000000002,11.0,0.0
TRX-18501,PROD-1133,2024-09-28,5,963.9,10.17,28,Entregado,Barranquilla,WhatsApp,False,False,False,True,Monitores,475.0,1240.01,210.0,5.0,BOD-EXT-99,2025-05-18,True,False,False,433.0,2.0,4.0,-69.66666666666667,True,Sin Respuesta,Precio justo; Dañado,3,True,4819.5,-276.11,-0.2864508766469551,-1380.5500000000002,23.0,0.0
TRX-18502,PROD-2214,2024-10-22,9,1142.3,89.98,24,Entregado,Sin Ciudad (Venta Web),WhatsApp,False,False,False,False,Tablets,75.0,1370.7,142.0,10.0,Occidente,2024-04-23,False,False,False,823.0,2.0,4.0,34.0,False,Tal vez,Sin comentario,1,True,10280.699999999999,-228.4000000000001,-0.19994747439376706,-2055.600000000001,14.0,0.0
TRX-18503,PROD-2744,2025-12-13,10,1207.52,36.09,23,Sin Información,Medellín,Online,False,False,False,True,Laptops,1608.0,1088.18,276.0,0.0,Norte,2025-04-08,False,False,False,473.0,,,,False,,,0,False,12075.2,119.33999999999992,0.09883066118987671,1193.3999999999992,23.0,0.0
TRX-18504,PROD-2105,2026-01-20,13,1935.97,65.06,21,En Camino,Medellín,App,False,False,False,True,Accesorios,841.0,204.86,282.0,5.0,Occidente,2024-05-05,False,False,False,811.0,,,,False,,,0,False,25167.61,1731.1100000000001,0.8941822445595748,22504.43,16.0,0.0
TRX-18505,PROD-3859,2025-10-12,10,453.72,92.02,13,En Camino,Barranquilla,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,5.0,-24.9,False,Tal vez,Sin comentario,1,True,4537.200000000001,,,,,4537.200000000001
TRX-18506,PROD-3508,2025-07-26,10,436.98,82.0,14,Devuelto,Sin Ciudad (Venta Web),App,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,4369.8,,,,,4369.8
TRX-18507,PROD-3221,2025-09-19,12,123.86,65.58,11,Sin Información,Medellín,App,False,False,False,True,Smartphones,869.0,697.97,235.0,5.0,Sur,2025-05-20,False,False,False,431.0,,,,False,,,0,False,1486.32,-574.11,-4.635152591635718,-6889.32,6.0,0.0
TRX-18508,PROD-3356,2025-09-02,10,1319.82,52.36,8,Retrasado,Cali,Online,False,False,False,True,Laptops,967.0,234.31,129.0,5.0,Occidente,2025-10-26,False,True,False,272.0,5.0,4.0,-4.7,True,No,Excelente,1,True,13198.199999999999,1085.51,0.822468215362701,10855.1,3.0,0.0
TRX-18509,PROD-1848,2025-01-27,6,1102.59,71.84,1,Retrasado,Cali,Físico,False,False,False,True,Smartphones,520.0,494.3,291.0,5.0,Occidente,2025-04-03,False,False,False,478.0,5.0,5.0,-81.8,True,Sí,Dañado,1,True,6615.539999999999,608.29,0.5516919253757063,3649.74,-4.0,0.0
TRX-18510,PROD-3804,2025-07-21,8,231.37,92.49,8,En Camino,Medellín,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.0,3.0,-38.5,False,Sin Respuesta,Sin comentario,1,True,1850.96,,,,,1850.96
TRX-18511,PROD-1331,2025-01-21,5,735.43,82.15,19,En Camino,Bogotá,App,False,False,False,True,Laptops,1022.0,1334.82,265.0,3.0,Occidente,2024-10-27,False,False,False,636.0,,,,False,,,0,False,3677.1499999999996,-599.39,-0.8150197843438532,-2996.95,16.0,0.0
TRX-18512,PROD-3541,2025-11-01,5,365.54,62.94,17,Entregado,Bucaramanga,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,1827.7,,,,,1827.7
TRX-18513,PROD-2375,2024-12-30,3,669.65,67.58,9,En Camino,Sin Ciudad (Venta Web),App,False,False,False,False,Monitores,961.0,1402.66,204.0,10.0,Sur,2024-06-17,False,True,False,768.0,,,,False,,,0,False,2008.9499999999998,-733.0100000000001,-1.0946165907563654,-2199.03,-1.0,0.0
TRX-18514,PROD-1224,2025-03-07,7,1903.02,18.99,27,Perdido,Medellín,Online,False,False,False,True,Tablets,1813.0,521.56,228.0,10.0,Sur,2025-08-31,False,False,False,328.0,3.0,5.0,91.7,False,Tal vez,Sin comentario,1,True,13321.14,1381.46,0.7259303633172537,9670.220000000001,17.0,0.0
TRX-18515,PROD-3108,2025-08-13,2,1369.8,49.67,13,Retrasado,Bucaramanga,WhatsApp,False,False,False,True,Smartphones,31.0,1377.93,115.0,0.0,Sur,2024-07-11,False,False,False,744.0,2.0,5.0,-79.5,False,No,Excelente,1,True,2739.6,-8.13000000000011,-0.005935173017958906,-16.26000000000022,13.0,0.0
TRX-18516,PROD-3763,2025-08-07,11,25.06,33.59,22,Devuelto,Sin Ciudad (Venta Web),Online,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,1.0,64.5,False,No,Lento,1,True,275.65999999999997,,,,,275.65999999999997
TRX-18517,PROD-2490,2025-05-21,12,512.49,46.04,15,Entregado,Medellín,WhatsApp,False,False,False,True,Laptops,1777.0,1234.15,260.0,27.5,BOD-EXT-99,2025-03-22,True,False,False,490.0,,,,False,,,0,False,6149.88,-721.6600000000001,-1.408144549161935,-8659.920000000002,-12.5,0.0
TRX-18518,PROD-1211,2024-11-11,3,30.62,67.91,27,Perdido,Medellín,WhatsApp,False,False,False,True,Smartphones,78.0,262.33,111.0,5.0,BOD-EXT-99,2025-01-22,True,False,False,549.0,5.0,3.0,-46.6,True,No,Sin comentario,1,True,91.86,-231.70999999999998,-7.5672762900065305,-695.1299999999999,22.0,0.0
TRX-18519,PROD-1454,2025-06-17,2,1432.59,19.17,13,En Camino,Barranquilla,WhatsApp,False,False,False,True,Monitores,215.0,857.04,146.0,27.5,Norte,2024-08-10,False,False,False,714.0,,,,False,,,0,False,2865.18,575.55,0.401754863568781,1151.1,-14.5,0.0
TRX-18520,PROD-2568,2025-08-13,13,944.15,52.36,27,Devuelto,Barranquilla,Físico,False,False,False,True,Smartphones,1542.0,170.67,272.0,10.0,ZONA_FRANCA,2025-05-17,True,False,False,434.0,4.333333333333333,2.0,2.8333333333333335,True,No,Dañado; Precio justo,3,True,12273.949999999999,773.48,0.8192342318487529,10055.24,17.0,0.0
TRX-18521,PROD-2497,2024-12-04,8,1988.1,6.65,8,En Camino,Barranquilla,WhatsApp,False,False,False,True,Sin Categoría,305.0,243.86,189.0,5.0,BOD-EXT-99,2024-11-20,True,False,False,612.0,,,,False,,,0,False,15904.8,1744.2399999999998,0.8773401740355112,13953.919999999998,3.0,0.0
TRX-18522,PROD-2906,2025-07-19,4,1469.83,42.71,27,Sin Información,Medellín,Físico,False,False,False,True,Monitores,1768.0,811.71,130.0,5.0,Occidente,2025-08-02,False,False,False,357.0,,,,False,,,0,False,5879.32,658.1199999999999,0.44775246116897865,2632.4799999999996,22.0,0.0
TRX-18523,PROD-3535,2024-11-13,10,1040.65,35.61,26,Perdido,Barranquilla,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,10406.5,,,,,10406.5
TRX-18524,PROD-1167,2025-06-14,8,1611.36,44.94,12,Sin Información,Medellín,WhatsApp,False,False,False,True,Smartphones,1257.0,938.55,275.0,10.0,Sur,2025-05-24,False,False,False,427.0,,,,False,,,0,False,12890.88,672.81,0.4175417039022937,5382.48,2.0,0.0
TRX-18525,PROD-2497,2025-05-07,8,1412.56,93.47,11,Sin Información,Medellín,WhatsApp,False,False,False,True,Sin Categoría,305.0,243.86,189.0,5.0,BOD-EXT-99,2024-11-20,True,False,False,612.0,2.0,5.0,12.4,False,No,Excelente,1,True,11300.48,1168.6999999999998,0.8273630854618564,9349.599999999999,6.0,0.0
TRX-18526,PROD-2500,2025-04-03,8,495.11,72.17,20,Devuelto,Barranquilla,WhatsApp,False,False,False,True,Smartphones,1058.0,1414.93,129.0,5.0,Norte,2025-09-15,False,True,False,313.0,,,,False,,,0,False,3960.88,-919.82,-1.8578093756942902,-7358.56,15.0,0.0
TRX-18527,PROD-1717,2025-10-01,8,1065.21,36.11,13,Sin Información,Bucaramanga,Online,False,False,False,True,Accesorios,689.0,406.48,215.0,0.0,Norte,2025-10-21,False,False,False,277.0,,,,False,,,0,False,8521.68,658.73,0.6184038828024521,5269.84,13.0,0.0
TRX-18528,PROD-3654,2025-05-19,8,1116.44,22.03,16,En Camino,Bogotá,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,8931.52,,,,,8931.52
TRX-18529,PROD-3288,2024-10-02,12,907.95,63.76,2,Perdido,Barranquilla,App,False,False,False,True,Monitores,1560.0,1282.69,153.0,10.0,Norte,2024-06-04,False,False,False,781.0,5.0,1.0,-89.4,True,Tal vez,Sin comentario,1,True,10895.400000000001,-374.74,-0.4127319786331846,-4496.88,-8.0,0.0
TRX-18530,PROD-3887,2025-07-21,9,366.59,67.47,6,Perdido,Sin Ciudad (Venta Web),Online,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,3299.31,,,,,3299.31
TRX-18531,PROD-1274,2025-09-16,2,454.5,50.94,16,Devuelto,Cali,Online,False,False,False,True,Laptops,893.0,107.12,269.0,0.0,Occidente,2025-06-13,False,False,False,407.0,5.0,3.0,-20.9,True,Sí,Sin comentario,1,True,909.0,347.38,0.7643124312431243,694.76,16.0,0.0
TRX-18532,PROD-3296,2025-05-08,9,569.28,52.36,18,Sin Información,Medellín,Online,False,False,False,True,Laptops,891.0,74.61,160.0,10.0,Norte,2024-07-09,False,False,False,746.0,,,,False,,,0,False,5123.5199999999995,494.66999999999996,0.8689397133220911,4452.03,8.0,0.0
TRX-18533,PROD-3905,2025-12-08,8,30.41,25.21,17,Sin Información,Bogotá,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,3.0,-64.6,True,Sin Respuesta,Sin comentario,1,True,243.28,,,,,243.28
TRX-18534,PROD-1838,2025-07-12,11,1834.72,7.71,15,Perdido,Cali,Físico,False,False,False,True,Accesorios,1487.0,915.57,225.0,27.5,Occidente,2024-10-23,False,False,False,640.0,2.0,4.0,-35.2,True,Tal vez,Dañado,1,True,20181.920000000002,919.15,0.5009756257085549,10110.65,-12.5,0.0
TRX-18535,PROD-1566,2024-11-13,10,1375.33,30.24,7,En Camino,Bogotá,Online,False,False,False,True,Tablets,1389.0,139.95,238.0,5.0,Norte,2025-06-30,False,False,False,390.0,4.0,1.0,52.6,True,No,Sin comentario,1,True,13753.3,1235.3799999999999,0.8982426035933194,12353.8,2.0,0.0
TRX-18536,PROD-2371,2025-05-20,1,1382.34,48.43,14,Devuelto,Barranquilla,App,False,False,False,True,Smartphones,307.0,684.69,286.0,5.0,Occidente,2025-11-26,False,False,False,241.0,,,,False,,,0,False,1382.34,697.6499999999999,0.5046877034593514,697.6499999999999,9.0,0.0
TRX-18537,PROD-1977,2024-12-30,14,1148.94,79.85,7,Sin Información,Bogotá,Físico,False,False,False,True,Sin Categoría,500.0,718.3,130.0,0.0,Sur,2025-03-19,False,False,False,493.0,,,,False,,,0,False,16085.16,430.6400000000001,0.37481504691280665,6028.960000000001,7.0,0.0
TRX-18538,PROD-3210,2024-12-12,5,1381.73,86.11,6,Sin Información,Bucaramanga,WhatsApp,False,False,False,True,Monitores,1648.0,406.44,282.0,5.0,ZONA_FRANCA,2024-09-21,True,False,False,672.0,,,,False,,,0,False,6908.65,975.29,0.7058470178689035,4876.45,1.0,0.0
TRX-18539,PROD-1465,2024-10-05,11,1963.91,44.23,12,Entregado,Barranquilla,WhatsApp,False,False,False,True,Smartphones,1910.0,221.42,239.0,3.0,Norte,2026-01-15,False,False,False,191.0,,,,False,,,0,False,21603.010000000002,1742.49,0.8872555259660575,19167.39,9.0,0.0
TRX-18540,PROD-3658,2025-10-17,2,776.47,80.63,2,Perdido,Medellín,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.0,4.0,-98.2,False,Sin Respuesta,Sin comentario,1,True,1552.94,,,,,1552.94
TRX-18541,PROD-2959,2025-12-08,10,1427.93,99.37,21,En Camino,Bogotá,Físico,False,False,False,True,Smartphones,244.0,914.7,103.0,5.0,BOD-EXT-99,2025-10-28,True,False,False,270.0,,,,False,,,0,False,14279.300000000001,513.23,0.35942238064891135,5132.3,16.0,0.0
TRX-18542,PROD-3376,2025-09-14,5,725.46,73.08,1,Devuelto,Medellín,App,False,False,False,True,Smartphones,885.0,533.28,263.0,0.0,Norte,2024-05-07,False,False,False,809.0,,,,False,,,0,False,3627.3,192.18000000000006,0.2649077826482508,960.9000000000003,1.0,0.0
TRX-18543,PROD-3878,2025-01-28,13,1710.03,74.22,18,Sin Información,Bogotá,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,4.0,1.0,21.2,False,No,Dañado,1,True,22230.39,,,,,22230.39
TRX-18544,PROD-1859,2025-07-23,8,1717.48,52.36,29,Entregado,Sin Ciudad (Venta Web),WhatsApp,False,False,False,False,Smartphones,1628.0,630.45,206.0,5.0,Norte,2025-09-20,False,False,False,308.0,5.0,3.0,-44.7,False,Sí,Sin comentario,1,True,13739.84,1087.03,0.6329214896243333,8696.24,24.0,0.0
TRX-18545,PROD-1923,2025-11-12,9,1805.51,91.41,28,Entregado,Sin Ciudad (Venta Web),App,False,False,False,False,Smartphones,595.0,1436.62,150.0,3.0,Sur,2025-11-23,False,False,False,244.0,,,,False,,,0,False,16249.59,368.8900000000001,0.20431346267813533,3320.010000000001,25.0,0.0
TRX-18546,PROD-2312,2024-10-03,9,20.87,37.12,5,Retrasado,Bogotá,WhatsApp,False,False,False,True,Laptops,653.0,525.37,229.0,0.0,Norte,2025-07-19,False,False,False,371.0,,,,False,,,0,False,187.83,-504.5,-24.17345471969334,-4540.5,5.0,0.0
TRX-18547,PROD-2444,2024-12-12,1,603.4,6.06,21,Sin Información,Cali,WhatsApp,False,False,False,True,Smartphones,1058.0,1285.47,194.0,10.0,ZONA_FRANCA,2024-09-13,True,True,False,680.0,,,,False,,,0,False,603.4,-682.07,-1.1303778588001328,-682.07,11.0,0.0
TRX-18548,PROD-2095,2025-06-10,7,276.51,98.76,7,Retrasado,Bogotá,Online,False,False,False,True,Tablets,1662.0,148.87,293.0,27.5,ZONA_FRANCA,2025-02-10,True,False,False,530.0,3.0,3.0,4.8666666666666645,False,Tal vez,Lento; Precio justo,3,True,1935.57,127.63999999999999,0.46161079165310476,893.4799999999999,-20.5,0.0
TRX-18549,PROD-3062,2024-09-28,12,913.43,51.59,15,Sin Información,Sin Ciudad (Venta Web),Físico,False,False,False,False,Smartphones,188.0,1470.94,287.0,5.0,BOD-EXT-99,2024-09-28,True,False,False,665.0,,,,False,,,0,False,10961.16,-557.5100000000001,-0.6103478099033316,-6690.120000000001,10.0,0.0
TRX-18550,PROD-3786,2025-12-24,11,995.94,79.64,21,Devuelto,Bucaramanga,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,10955.34,,,,,10955.34
TRX-18551,PROD-2732,2025-09-30,8,519.25,82.19,27,Perdido,Cali,Físico,False,False,False,True,Smartphones,259.0,507.67,124.0,0.0,Norte,2024-06-30,False,False,False,755.0,,,,False,,,0,False,4154.0,11.579999999999984,0.022301396244583504,92.63999999999987,27.0,0.0
TRX-18552,PROD-2135,2026-01-16,10,1449.66,42.76,6,Sin Información,Bucaramanga,Físico,False,False,False,True,Smartphones,937.0,462.07,257.0,0.0,ZONA_FRANCA,2025-02-19,True,False,False,521.0,,,,False,,,0,False,14496.6,987.5900000000001,0.6812562945794187,9875.900000000001,6.0,0.0
TRX-18553,PROD-1223,2025-05-02,3,546.84,56.42,2,En Camino,Cali,App,False,False,False,True,Accesorios,936.0,880.91,203.0,0.0,BOD-EXT-99,2025-04-19,True,False,False,462.0,,,,False,,,0,False,1640.52,-334.06999999999994,-0.6109099553800013,-1002.2099999999998,2.0,0.0
TRX-18554,PROD-1259,2025-11-01,13,1709.24,56.29,21,Perdido,Barranquilla,Físico,False,False,False,True,Smartphones,254.0,195.36,188.0,0.0,BOD-EXT-99,2025-10-18,True,False,False,280.0,,,,False,,,0,False,22220.12,1513.88,0.8857035875593832,19680.440000000002,21.0,0.0
TRX-18555,PROD-2527,2025-07-17,6,363.54,25.92,24,En Camino,Bogotá,Online,False,False,False,True,Laptops,669.0,523.02,196.0,0.0,Norte,2025-01-31,False,False,False,540.0,,,,False,,,0,False,2181.2400000000002,-159.47999999999996,-0.4386862518567419,-956.8799999999998,24.0,0.0
TRX-18556,PROD-2414,2024-12-12,11,740.8,52.36,17,En Camino,Medellín,App,False,False,False,True,Tablets,1414.0,107.89,164.0,27.5,Norte,2025-01-21,False,False,False,550.0,,,,False,,,0,False,8148.799999999999,632.91,0.854360151187905,6962.009999999999,-10.5,0.0
TRX-18557,PROD-2853,2025-11-07,3,1248.25,16.18,27,Retrasado,Medellín,Online,False,False,False,True,Laptops,1662.0,815.87,272.0,5.0,Sur,2024-11-14,False,False,False,618.0,2.0,3.0,-4.8,False,Sí,Precio justo,1,True,3744.75,432.38,0.34638894452233127,1297.1399999999999,22.0,0.0
TRX-18558,PROD-2991,2024-09-25,9,1214.62,56.64,13,Retrasado,Cali,WhatsApp,False,False,False,True,Smartphones,1982.0,890.7,184.0,10.0,ZONA_FRANCA,2025-09-12,True,False,False,316.0,,,,False,,,0,False,10931.579999999998,323.91999999999985,0.2666842304589089,2915.279999999999,3.0,0.0
TRX-18559,PROD-3053,2024-11-21,13,165.28,16.41,13,Perdido,Sin Ciudad (Venta Web),Físico,False,False,False,False,Accesorios,951.0,106.56,166.0,5.0,BOD-EXT-99,2024-03-12,True,False,False,865.0,,,,False,,,0,False,2148.64,58.72,0.3552758954501452,763.36,8.0,0.0
TRX-18560,PROD-3157,2025-05-01,3,1694.05,37.88,14,Devuelto,Bogotá,Físico,False,False,False,True,Smartphones,1579.0,185.66,227.0,0.0,Occidente,2025-03-16,False,False,False,496.0,3.0,4.0,-19.4,False,No,Excelente,1,True,5082.15,1508.3899999999999,0.8904046515746288,4525.17,14.0,0.0
TRX-18561,PROD-1502,2025-12-16,2,1200.15,22.68,26,En Camino,Bucaramanga,App,False,False,False,True,Monitores,558.0,888.81,133.0,5.0,Norte,2025-08-07,False,False,False,352.0,,,,False,,,0,False,2400.3,311.34000000000015,0.25941757280339967,622.6800000000003,21.0,0.0
TRX-18562,PROD-2925,2025-09-06,9,1741.02,72.16,23,Retrasado,Barranquilla,Físico,False,False,False,True,Monitores,961.0,161.61,217.0,10.0,BOD-EXT-99,2025-11-10,True,True,False,257.0,,,,False,,,0,False,15669.18,1579.4099999999999,0.9071751042492331,14214.689999999999,13.0,0.0
TRX-18563,PROD-3907,2024-11-10,11,1736.59,87.84,8,Devuelto,Bogotá,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,1.0,2.0,18.6,False,Sí,Dañado,1,True,19102.489999999998,,,,,19102.489999999998
